id_venda;id_cliente;id_produto;categoria;subcategoria;quantidade;custo_unitario;preco_unitario;receita;lucro;forma_pagamento;canal_venda;regiao;estado;data_venda;ano;mes;anomes
942;68534;9827;Móveis;Mesas;2;252,61;536,85;1073,7;568,48;PIX;Marketplace;Centro-Oeste;GO;2020-07-20;2020;7;202007
943;21431;6225;Escritório;Informática;2;174,35;425,48;850,96;502,26;PIX;Loja Física;Nordeste;CE;2023-12-12;2023;12;202312
944;97348;8352;Alimentos;Bebidas;2;232,51;484,91;969,82;504,8;Cartão Crédito;Marketplace;Norte;ES;2018-09-15;2018;9;201809
945;41653;4841;Alimentos;Snacks;4;251,41;389,6;1558,4;552,76;PIX;Marketplace;Norte;ES;2022-03-04;2022;3;202203
946;67988;2134;Alimentos;Bebidas;3;115,52;271,74;815,22;468,66;Cartão Crédito;E-commerce;Sudeste;RJ;2021-01-05;2021;1;202101
947;74812;2755;Alimentos;Bebidas;5;489,73;791,77;3958,85;1510,2;PIX;Loja Física;Norte;RJ;2024-06-21;2024;6;202406
948;46049;7519;Vestuário;Camisetas;4;357,6;886,08;3544,32;2113,92;Dinheiro;E-commerce;Sul;PE;2023-01-04;2023;1;202301
949;60251;6960;Escritório;Organização;8;121,97;302,6;2420,8;1445,04;Boleto;E-commerce;Sudeste;PE;2023-05-16;2023;5;202305
950;70017;6208;Alimentos;Congelados;5;490,81;1063,87;5319,35;2865,3;Boleto;Marketplace;Norte;CE;2020-10-01;2020;10;202010
951;55769;5582;Móveis;Sofás;3;168,53;306,56;919,68;414,09;PIX;Loja Física;Centro-Oeste;BA;2022-09-05;2022;9;202209
952;66505;3375;Móveis;Cadeiras;7;290,98;540,54;3783,78;1746,92;Cartão Débito;Loja Física;Sudeste;ES;2019-01-29;2019;1;201901
953;53628;1289;Vestuário;Tênis;5;269,98;595,95;2979,75;1629,85;Boleto;E-commerce;Norte;GO;2021-01-20;2021;1;202101
954;62669;3072;Alimentos;Snacks;2;316,43;635,54;1271,08;638,22;Dinheiro;Loja Física;Nordeste;SP;2016-05-02;2016;5;201605
955;69778;6375;Escritório;Organização;1;495,38;883,89;883,89;388,51;Cartão Débito;E-commerce;Sudeste;MT;2024-04-13;2024;4;202404
956;66278;7338;Alimentos;Snacks;2;142,22;287,84;575,68;291,24;Dinheiro;Marketplace;Centro-Oeste;PE;2020-01-17;2020;1;202001
957;98454;3789;Móveis;Sofás;1;252,6;408,44;408,44;155,84;Boleto;Loja Física;Norte;RS;2017-04-05;2017;4;201704
958;90898;1188;Móveis;Mesas;6;434,36;781,65;4689,9;2083,74;PIX;Marketplace;Sul;ES;2021-12-15;2021;12;202112
959;53215;7424;Alimentos;Congelados;1;18,81;22,71;22,71;3,9;Cartão Crédito;Marketplace;Nordeste;PE;2019-06-05;2019;6;201906
960;96120;6131;Móveis;Armários;5;99,89;176,01;880,05;380,6;Boleto;E-commerce;Sudeste;ES;2016-04-16;2016;4;201604
961;35767;7211;Escritório;Papelaria;7;182,98;317,49;2222,43;941,57;Cartão Crédito;Marketplace;Sul;CE;2020-10-23;2020;10;202010
962;16714;1535;Vestuário;Calças;8;191,14;420,24;3361,92;1832,8;Boleto;E-commerce;Centro-Oeste;MG;2017-04-04;2017;4;201704
963;91260;8318;Escritório;Impressão;7;420,47;685,85;4800,95;1857,66;Cartão Crédito;Loja Física;Sul;AM;2019-06-01;2019;6;201906
964;75332;2599;Escritório;Papelaria;9;238,29;414,76;3732,84;1588,23;Boleto;Loja Física;Sudeste;PA;2017-04-14;2017;4;201704
965;84494;1127;Vestuário;Camisetas;7;114,49;285,25;1996,75;1195,32;Boleto;Loja Física;Sul;SC;2015-01-04;2015;1;201501
966;56136;2759;Eletrônicos;Notebooks;1;203,52;337,59;337,59;134,07;Cartão Crédito;Loja Física;Centro-Oeste;GO;2019-07-31;2019;7;201907
967;34515;6151;Vestuário;Jaquetas;9;274,51;564;5076;2605,41;Cartão Crédito;E-commerce;Sudeste;ES;2019-07-03;2019;7;201907
968;94795;6152;Vestuário;Camisetas;4;261,89;496,34;1985,36;937,8;Cartão Crédito;Marketplace;Sul;DF;2024-04-23;2024;4;202404
969;52117;5603;Móveis;Sofás;5;180,7;420,32;2101,6;1198,1;Cartão Crédito;Marketplace;Nordeste;SC;2017-10-17;2017;10;201710
970;13514;4683;Eletrônicos;Acessórios;5;44,92;100,84;504,2;279,6;PIX;Marketplace;Norte;PE;2018-06-15;2018;6;201806
971;79963;3964;Eletrônicos;Celulares;7;375,99;624,68;4372,76;1740,83;PIX;Marketplace;Nordeste;DF;2017-12-18;2017;12;201712
972;23585;7597;Escritório;Impressão;3;447,63;610,5;1831,5;488,61;Cartão Crédito;Loja Física;Sul;MG;2018-07-09;2018;7;201807
973;71585;8265;Eletrônicos;Celulares;10;43,9;99,78;997,8;558,8;Cartão Débito;Marketplace;Sul;MG;2023-12-23;2023;12;202312
974;45682;1708;Vestuário;Jaquetas;7;335,81;828,75;5801,25;3450,58;Cartão Débito;Loja Física;Centro-Oeste;SP;2022-02-02;2022;2;202202
975;63537;8714;Escritório;Informática;3;71,99;167,13;501,39;285,42;PIX;E-commerce;Sul;RS;2020-07-11;2020;7;202007
976;33210;6034;Móveis;Armários;3;377,8;940,59;2821,77;1688,37;Cartão Crédito;Loja Física;Sul;AM;2023-10-27;2023;10;202310
977;37898;1214;Eletrônicos;TVs;2;327,74;393,76;787,52;132,04;Dinheiro;Loja Física;Norte;MG;2019-09-16;2019;9;201909
978;40861;1639;Vestuário;Calças;3;191,25;244,47;733,41;159,66;Dinheiro;Loja Física;Nordeste;SP;2019-06-09;2019;6;201906
979;81998;7339;Móveis;Mesas;2;360,18;619,11;1238,22;517,86;Dinheiro;E-commerce;Norte;BA;2023-07-17;2023;7;202307
980;69540;9474;Eletrônicos;TVs;7;428,71;1043,1;7301,7;4300,73;PIX;Loja Física;Norte;SC;2023-08-30;2023;8;202308
981;93828;5720;Eletrônicos;Celulares;10;323,1;460,11;4601,1;1370,1;Cartão Débito;Loja Física;Nordeste;PA;2020-06-20;2020;6;202006
982;68728;2425;Escritório;Informática;1;321,6;774,19;774,19;452,59;Dinheiro;Marketplace;Sul;AM;2016-01-29;2016;1;201601
983;14070;8271;Alimentos;Congelados;3;185,03;413,99;1241,97;686,88;Boleto;Loja Física;Sudeste;ES;2023-04-07;2023;4;202304
984;11504;1996;Alimentos;Mercearia;1;129,73;244,02;244,02;114,29;PIX;Loja Física;Centro-Oeste;RJ;2022-08-14;2022;8;202208
985;54299;3386;Móveis;Armários;3;452,36;580,31;1740,93;383,85;Cartão Crédito;E-commerce;Sul;MG;2016-01-04;2016;1;201601
986;47358;3112;Escritório;Papelaria;4;191,72;375,28;1501,12;734,24;Boleto;E-commerce;Sudeste;PE;2020-05-30;2020;5;202005
987;93957;1162;Escritório;Impressão;4;27,98;37,7;150,8;38,88;Cartão Crédito;Loja Física;Nordeste;PE;2024-10-06;2024;10;202410
988;99278;4032;Escritório;Papelaria;8;344,73;786,81;6294,48;3536,64;Boleto;E-commerce;Centro-Oeste;RJ;2024-02-17;2024;2;202402
989;38643;4065;Eletrônicos;Acessórios;4;332,58;586,75;2347;1016,68;Dinheiro;Loja Física;Centro-Oeste;CE;2015-01-31;2015;1;201501
990;24443;3365;Vestuário;Tênis;2;493,59;986,44;1972,88;985,7;PIX;Loja Física;Sudeste;DF;2020-02-25;2020;2;202002
991;26135;2341;Alimentos;Congelados;10;378,56;805,63;8056,3;4270,7;Cartão Débito;E-commerce;Centro-Oeste;MG;2023-12-27;2023;12;202312
992;86801;2957;Eletrônicos;TVs;6;80,73;163,62;981,72;497,34;Cartão Crédito;E-commerce;Centro-Oeste;RJ;2015-05-30;2015;5;201505
993;38095;3244;Móveis;Sofás;7;121,58;185,69;1299,83;448,77;Dinheiro;E-commerce;Nordeste;PR;2021-03-25;2021;3;202103
994;62196;9105;Alimentos;Snacks;2;212,63;419,26;838,52;413,26;Dinheiro;Marketplace;Centro-Oeste;PE;2018-11-22;2018;11;201811
995;81525;2585;Eletrônicos;Notebooks;2;183,64;241;482;114,72;Cartão Crédito;E-commerce;Norte;SP;2015-11-15;2015;11;201511
996;58360;9682;Escritório;Informática;5;439,35;829,62;4148,1;1951,35;PIX;Marketplace;Sudeste;MT;2017-06-30;2017;6;201706
997;33587;6000;Escritório;Papelaria;6;104,02;126,24;757,44;133,32;PIX;Marketplace;Sudeste;GO;2021-01-29;2021;1;202101
998;99962;6354;Eletrônicos;TVs;8;264,85;463,96;3711,68;1592,88;Boleto;Loja Física;Nordeste;SC;2023-06-13;2023;6;202306
999;32653;9883;Alimentos;Bebidas;2;91,16;135,26;270,52;88,2;Cartão Crédito;Loja Física;Sul;RS;2016-05-23;2016;5;201605
1000;17956;9621;Vestuário;Camisetas;5;365,67;681,95;3409,75;1581,4;Dinheiro;Loja Física;Sudeste;BA;2024-05-10;2024;5;202405
1001;54117;4267;Eletrônicos;Notebooks;1;312,47;452,93;452,93;140,46;Dinheiro;E-commerce;Centro-Oeste;RJ;2016-10-02;2016;10;201610
1002;39700;9800;Móveis;Cadeiras;8;351,36;564,44;4515,52;1704,64;Cartão Crédito;Marketplace;Nordeste;SP;2015-02-03;2015;2;201502
1003;12085;8155;Vestuário;Calças;3;374,06;934,33;2802,99;1680,81;Cartão Débito;E-commerce;Centro-Oeste;SC;2019-12-01;2019;12;201912
1004;73601;1737;Eletrônicos;Celulares;10;192,47;330,28;3302,8;1378,1;Cartão Crédito;Marketplace;Norte;MG;2020-10-17;2020;10;202010
1005;96609;4320;Móveis;Sofás;8;411,61;758,43;6067,44;2774,56;Boleto;Marketplace;Sul;PR;2015-11-05;2015;11;201511
1006;26144;9787;Alimentos;Snacks;4;411,16;728,34;2913,36;1268,72;Boleto;Marketplace;Centro-Oeste;SP;2024-06-12;2024;6;202406
1007;79713;6898;Eletrônicos;Notebooks;7;55,53;83,98;587,86;199,15;Dinheiro;Marketplace;Norte;PR;2022-05-18;2022;5;202205
1008;11364;1426;Escritório;Informática;2;423,42;652,34;1304,68;457,84;Cartão Débito;E-commerce;Sudeste;PR;2017-04-01;2017;4;201704
1009;79918;4914;Móveis;Sofás;9;124,73;209,41;1884,69;762,12;Dinheiro;Marketplace;Centro-Oeste;CE;2016-01-02;2016;1;201601
1010;18143;1668;Móveis;Sofás;6;137,89;235,29;1411,74;584,4;Cartão Crédito;E-commerce;Norte;SP;2021-08-01;2021;8;202108
1011;95632;9531;Eletrônicos;Celulares;1;11,07;27,22;27,22;16,15;PIX;Marketplace;Nordeste;MG;2017-03-22;2017;3;201703
1012;38680;1789;Móveis;Mesas;3;41,89;51,4;154,2;28,53;PIX;Marketplace;Sul;PA;2017-05-31;2017;5;201705
1013;44858;3724;Escritório;Informática;10;344,71;639,67;6396,7;2949,6;PIX;E-commerce;Norte;MG;2023-02-05;2023;2;202302
1014;40145;5194;Vestuário;Calças;8;163,4;263,15;2105,2;798;Cartão Débito;Loja Física;Centro-Oeste;PE;2023-05-16;2023;5;202305
1015;78043;9529;Móveis;Mesas;3;427,03;602,18;1806,54;525,45;PIX;Loja Física;Sul;CE;2017-08-09;2017;8;201708
1016;29873;5390;Escritório;Organização;4;425,31;633,61;2534,44;833,2;Dinheiro;Marketplace;Norte;GO;2017-09-26;2017;9;201709
1017;69778;1524;Móveis;Sofás;6;197,96;480,44;2882,64;1694,88;Cartão Débito;E-commerce;Sul;CE;2016-03-29;2016;3;201603
1018;32197;3707;Vestuário;Jaquetas;3;131,55;201,59;604,77;210,12;Dinheiro;Loja Física;Centro-Oeste;SP;2019-09-17;2019;9;201909
1019;95406;4580;Eletrônicos;Acessórios;6;196,49;339,38;2036,28;857,34;PIX;Marketplace;Centro-Oeste;BA;2015-01-12;2015;1;201501
1020;19252;7014;Vestuário;Jaquetas;5;408,84;917,19;4585,95;2541,75;Dinheiro;Marketplace;Centro-Oeste;RS;2016-04-24;2016;4;201604
1021;11016;5334;Escritório;Informática;2;450,89;589,05;1178,1;276,32;PIX;E-commerce;Centro-Oeste;BA;2023-11-01;2023;11;202311
1022;50428;4574;Escritório;Papelaria;9;60,69;129,3;1163,7;617,49;Dinheiro;E-commerce;Norte;AM;2023-03-22;2023;3;202303
1023;98458;4931;Eletrônicos;Notebooks;3;410,78;988,57;2965,71;1733,37;Boleto;Loja Física;Centro-Oeste;RS;2021-06-17;2021;6;202106
1024;97371;6918;Escritório;Papelaria;7;276,88;605,71;4239,97;2301,81;PIX;Marketplace;Centro-Oeste;PE;2019-05-28;2019;5;201905
1025;40802;2450;Móveis;Mesas;5;179,26;293,06;1465,3;569;Dinheiro;Marketplace;Sudeste;GO;2021-03-30;2021;3;202103
1026;43427;2516;Eletrônicos;Notebooks;10;357,64;835,67;8356,7;4780,3;Cartão Crédito;Loja Física;Centro-Oeste;DF;2019-09-26;2019;9;201909
1027;64919;2594;Eletrônicos;TVs;4;337,97;789,55;3158,2;1806,32;Boleto;Loja Física;Sul;CE;2019-02-10;2019;2;201902
1028;26028;6007;Vestuário;Tênis;8;335,43;756,74;6053,92;3370,48;Dinheiro;Marketplace;Sudeste;PE;2022-03-18;2022;3;202203
1029;82563;4186;Alimentos;Bebidas;10;325,44;644,27;6442,7;3188,3;Cartão Crédito;Loja Física;Nordeste;MT;2020-12-07;2020;12;202012
1030;97539;2859;Eletrônicos;Celulares;2;87,6;198,65;397,3;222,1;PIX;Loja Física;Sudeste;SP;2024-05-21;2024;5;202405
1031;84294;4391;Móveis;Sofás;8;220,12;308,96;2471,68;710,72;Cartão Débito;E-commerce;Sudeste;DF;2021-03-13;2021;3;202103
1032;80103;6997;Eletrônicos;Notebooks;3;201,82;258,99;776,97;171,51;Cartão Débito;Marketplace;Sudeste;GO;2015-02-10;2015;2;201502
1033;32763;4808;Móveis;Armários;9;210,17;446,3;4016,7;2125,17;Cartão Crédito;E-commerce;Sul;MG;2018-03-24;2018;3;201803
1034;57916;2845;Escritório;Papelaria;6;305,92;730,56;4383,36;2547,84;Cartão Crédito;Loja Física;Sul;PR;2021-07-29;2021;7;202107
1035;50288;2179;Móveis;Mesas;10;39,58;85,87;858,7;462,9;PIX;Marketplace;Nordeste;CE;2017-04-27;2017;4;201704
1036;41011;9828;Vestuário;Tênis;2;97,52;149,54;299,08;104,04;PIX;Marketplace;Sul;MG;2015-01-16;2015;1;201501
1037;81337;9287;Escritório;Impressão;2;35,34;46,96;93,92;23,24;Boleto;E-commerce;Sul;MG;2019-08-04;2019;8;201908
1038;80274;5389;Móveis;Mesas;1;478,43;1150,97;1150,97;672,54;Cartão Crédito;Loja Física;Nordeste;GO;2018-11-14;2018;11;201811
1039;33197;7330;Vestuário;Tênis;3;179,48;225,43;676,29;137,85;Cartão Débito;E-commerce;Centro-Oeste;PR;2015-09-25;2015;9;201509
1040;38566;9521;Vestuário;Camisetas;1;16,22;35,69;35,69;19,47;Dinheiro;E-commerce;Sul;SC;2024-07-18;2024;7;202407
1041;79003;2942;Alimentos;Bebidas;5;331,31;730,27;3651,35;1994,8;PIX;Loja Física;Norte;RJ;2022-07-12;2022;7;202207
1042;53357;4642;Móveis;Armários;10;435,63;716,59;7165,9;2809,6;Dinheiro;Loja Física;Norte;BA;2015-02-28;2015;2;201502
1043;96118;9441;Eletrônicos;TVs;2;79,81;101,85;203,7;44,08;PIX;E-commerce;Centro-Oeste;AM;2023-07-22;2023;7;202307
1044;44704;1935;Móveis;Cadeiras;2;381,77;872,09;1744,18;980,64;Cartão Débito;E-commerce;Sul;SP;2022-01-25;2022;1;202201
1045;98335;9615;Escritório;Organização;6;187,04;247,71;1486,26;364,02;Cartão Crédito;Loja Física;Sul;PA;2016-12-25;2016;12;201612
1046;12910;3228;Eletrônicos;Acessórios;5;297,1;587,66;2938,3;1452,8;Cartão Débito;Marketplace;Sudeste;RS;2018-09-09;2018;9;201809
1047;58322;3798;Eletrônicos;Celulares;4;234,03;490,74;1962,96;1026,84;Cartão Crédito;E-commerce;Sul;PR;2017-05-08;2017;5;201705
1048;63642;2857;Alimentos;Bebidas;1;264,3;420,15;420,15;155,85;Dinheiro;E-commerce;Sul;MT;2020-05-07;2020;5;202005
1049;81192;8171;Alimentos;Congelados;2;147,64;352,29;704,58;409,3;Cartão Débito;Marketplace;Sul;ES;2021-04-26;2021;4;202104
1050;47527;6993;Escritório;Informática;8;457,91;889,04;7112,32;3449,04;Cartão Crédito;Marketplace;Norte;RS;2021-04-09;2021;4;202104
1051;40575;4290;Alimentos;Bebidas;8;102,37;214,85;1718,8;899,84;Cartão Débito;E-commerce;Sul;PR;2024-03-04;2024;3;202403
1052;30851;3025;Eletrônicos;TVs;1;45,73;90,88;90,88;45,15;Cartão Débito;Marketplace;Norte;CE;2019-01-10;2019;1;201901
1053;27418;7124;Vestuário;Calças;7;304,27;500,11;3500,77;1370,88;Dinheiro;E-commerce;Sudeste;GO;2023-05-07;2023;5;202305
1054;75130;8378;Eletrônicos;Acessórios;2;252,22;486,33;972,66;468,22;Dinheiro;Marketplace;Sul;PA;2019-02-04;2019;2;201902
1055;46086;3210;Móveis;Cadeiras;2;482,99;991,39;1982,78;1016,8;Boleto;Marketplace;Centro-Oeste;SP;2021-11-08;2021;11;202111
1056;76007;2666;Alimentos;Snacks;6;145,46;217,57;1305,42;432,66;Dinheiro;Loja Física;Centro-Oeste;DF;2015-11-07;2015;11;201511
1057;93105;3912;Escritório;Informática;9;458,54;883,2;7948,8;3821,94;Boleto;Loja Física;Centro-Oeste;DF;2021-06-06;2021;6;202106
1058;76749;6042;Móveis;Cadeiras;9;61,56;116,73;1050,57;496,53;Cartão Crédito;Marketplace;Sul;DF;2021-09-06;2021;9;202109
1059;58602;7956;Móveis;Sofás;5;228,16;521,5;2607,5;1466,7;Dinheiro;Loja Física;Sudeste;BA;2020-01-09;2020;1;202001
1060;96933;7542;Vestuário;Calças;6;216,11;281,33;1687,98;391,32;PIX;E-commerce;Centro-Oeste;SP;2019-07-15;2019;7;201907
1061;81395;7060;Alimentos;Mercearia;8;214,11;358,62;2868,96;1156,08;Cartão Crédito;Loja Física;Centro-Oeste;CE;2016-01-21;2016;1;201601
1062;78554;5480;Escritório;Impressão;7;427,4;787,74;5514,18;2522,38;Cartão Crédito;E-commerce;Sudeste;BA;2016-01-13;2016;1;201601
1063;22749;7607;Eletrônicos;Acessórios;4;47,35;81,33;325,32;135,92;Cartão Crédito;Loja Física;Nordeste;DF;2016-04-08;2016;4;201604
1064;15906;2619;Eletrônicos;Acessórios;3;392,91;768,27;2304,81;1126,08;Cartão Crédito;Loja Física;Norte;CE;2017-04-15;2017;4;201704
1065;36776;4106;Eletrônicos;Acessórios;6;493,38;1028,89;6173,34;3213,06;PIX;Marketplace;Sul;SP;2023-10-19;2023;10;202310
1066;60391;4193;Escritório;Organização;2;292,69;568,36;1136,72;551,34;PIX;Loja Física;Nordeste;GO;2023-03-30;2023;3;202303
1067;31519;6803;Alimentos;Congelados;2;152,77;344,56;689,12;383,58;Cartão Crédito;E-commerce;Sul;RS;2023-08-29;2023;8;202308
1068;17634;2222;Alimentos;Mercearia;1;114,3;272,09;272,09;157,79;Boleto;Loja Física;Nordeste;MG;2023-03-24;2023;3;202303
1069;97140;7879;Eletrônicos;Acessórios;10;325,96;808,87;8088,7;4829,1;Dinheiro;Loja Física;Centro-Oeste;MG;2021-12-29;2021;12;202112
1070;54262;2248;Alimentos;Congelados;6;40,97;63,38;380,28;134,46;Boleto;Marketplace;Sul;PE;2022-11-06;2022;11;202211
1071;44245;1319;Eletrônicos;TVs;7;16,64;32,82;229,74;113,26;Cartão Débito;E-commerce;Norte;CE;2023-11-22;2023;11;202311
1072;61936;4066;Móveis;Sofás;4;430,39;1062,02;4248,08;2526,52;Dinheiro;Marketplace;Sudeste;BA;2024-05-21;2024;5;202405
1073;83454;2474;Alimentos;Congelados;6;400,19;895,21;5371,26;2970,12;Dinheiro;E-commerce;Norte;DF;2018-07-24;2018;7;201807
1074;69462;5718;Escritório;Papelaria;7;266,47;432,4;3026,8;1161,51;Boleto;E-commerce;Sudeste;RJ;2021-03-12;2021;3;202103
1075;66495;3958;Vestuário;Jaquetas;4;58,78;75,25;301;65,88;Cartão Crédito;Marketplace;Sul;RJ;2022-11-11;2022;11;202211
1076;39658;3343;Eletrônicos;Notebooks;1;493,85;946,86;946,86;453,01;Dinheiro;Loja Física;Centro-Oeste;PR;2020-11-11;2020;11;202011
1077;96140;4658;Escritório;Impressão;1;206,98;476,99;476,99;270,01;PIX;Marketplace;Nordeste;MT;2018-04-09;2018;4;201804
1078;25765;1320;Alimentos;Bebidas;9;91,25;116,24;1046,16;224,91;Boleto;Loja Física;Sul;CE;2022-07-10;2022;7;202207
1079;13770;4014;Escritório;Organização;1;488,81;992,32;992,32;503,51;Cartão Débito;Loja Física;Norte;SC;2016-11-21;2016;11;201611
1080;48691;5542;Escritório;Informática;6;13,17;24,41;146,46;67,44;PIX;Marketplace;Sul;SC;2020-03-06;2020;3;202003
1081;77883;4891;Vestuário;Camisetas;7;383,51;539,72;3778,04;1093,47;Boleto;Marketplace;Norte;CE;2019-12-30;2019;12;201912
1082;29785;7219;Móveis;Mesas;7;337,21;707,99;4955,93;2595,46;Cartão Crédito;Marketplace;Centro-Oeste;RS;2024-06-15;2024;6;202406
1083;83472;1853;Eletrônicos;Notebooks;2;156,46;190,07;380,14;67,22;Cartão Débito;Loja Física;Norte;RS;2015-08-23;2015;8;201508
1084;70153;8348;Eletrônicos;TVs;3;446,81;681,33;2043,99;703,56;Boleto;E-commerce;Sudeste;BA;2018-09-04;2018;9;201809
1085;76910;3008;Alimentos;Bebidas;3;300,54;378,12;1134,36;232,74;Boleto;Loja Física;Centro-Oeste;PA;2024-01-17;2024;1;202401
1086;20694;8876;Vestuário;Tênis;1;488,89;1027,41;1027,41;538,52;Cartão Débito;Marketplace;Nordeste;CE;2019-10-05;2019;10;201910
1087;75705;5831;Alimentos;Congelados;5;308,44;614,95;3074,75;1532,55;PIX;Marketplace;Centro-Oeste;RS;2020-01-22;2020;1;202001
1088;39606;9372;Eletrônicos;Celulares;4;300,04;545,92;2183,68;983,52;Dinheiro;Loja Física;Nordeste;GO;2017-09-30;2017;9;201709
1089;13191;3397;Móveis;Cadeiras;2;419,59;639,8;1279,6;440,42;Cartão Débito;Loja Física;Sul;SC;2020-08-13;2020;8;202008
1090;65238;4515;Vestuário;Camisetas;4;437,37;833,59;3334,36;1584,88;Cartão Crédito;E-commerce;Sul;BA;2019-10-12;2019;10;201910
1091;85411;8026;Vestuário;Camisetas;7;32,35;61,12;427,84;201,39;Cartão Crédito;E-commerce;Sul;PE;2016-01-21;2016;1;201601
1092;96867;2633;Alimentos;Mercearia;2;239,09;553,38;1106,76;628,58;Boleto;Marketplace;Centro-Oeste;BA;2018-06-22;2018;6;201806
1093;99462;8218;Eletrônicos;Acessórios;10;104,54;237,92;2379,2;1333,8;Dinheiro;E-commerce;Sudeste;BA;2015-07-13;2015;7;201507
1094;39345;1933;Móveis;Cadeiras;7;319,18;697,71;4883,97;2649,71;Dinheiro;Loja Física;Sudeste;CE;2021-11-28;2021;11;202111
1095;21271;3906;Eletrônicos;TVs;6;102,37;235,81;1414,86;800,64;Cartão Débito;Loja Física;Nordeste;SC;2024-02-11;2024;2;202402
1096;55206;5063;Móveis;Mesas;5;50,89;124,76;623,8;369,35;Cartão Débito;E-commerce;Nordeste;ES;2023-03-17;2023;3;202303
1097;83981;7938;Alimentos;Congelados;1;498,23;669,13;669,13;170,9;Boleto;Marketplace;Centro-Oeste;AM;2016-05-19;2016;5;201605
1098;21917;1834;Móveis;Mesas;6;318,09;521,36;3128,16;1219,62;Cartão Crédito;Loja Física;Sul;AM;2018-12-22;2018;12;201812
1099;30248;5850;Móveis;Armários;5;446,66;1013,36;5066,8;2833,5;PIX;E-commerce;Norte;CE;2018-12-26;2018;12;201812
1100;56804;9307;Vestuário;Tênis;4;186,56;299,05;1196,2;449,96;Dinheiro;E-commerce;Norte;MG;2018-08-30;2018;8;201808
1101;77736;6184;Escritório;Impressão;2;457,66;969,05;1938,1;1022,78;Boleto;E-commerce;Centro-Oeste;MG;2016-10-31;2016;10;201610
1102;60515;1022;Escritório;Informática;4;66,7;143,74;574,96;308,16;PIX;E-commerce;Centro-Oeste;MT;2023-08-12;2023;8;202308
1103;87145;9608;Alimentos;Mercearia;10;79,65;138,14;1381,4;584,9;Boleto;E-commerce;Sul;RS;2020-08-04;2020;8;202008
1104;77120;7799;Alimentos;Mercearia;10;78,28;102,55;1025,5;242,7;Cartão Débito;Loja Física;Norte;AM;2016-12-19;2016;12;201612
1105;37847;9006;Móveis;Armários;3;279,76;395,53;1186,59;347,31;Dinheiro;Loja Física;Norte;GO;2023-06-01;2023;6;202306
1106;95225;2978;Eletrônicos;Celulares;5;71,02;94,26;471,3;116,2;PIX;Marketplace;Nordeste;SC;2020-04-03;2020;4;202004
1107;35468;7936;Eletrônicos;Acessórios;3;231,58;373,92;1121,76;427,02;Dinheiro;Marketplace;Sudeste;PA;2020-06-19;2020;6;202006
1108;59904;7708;Alimentos;Snacks;8;103,83;210,83;1686,64;856;Dinheiro;Marketplace;Sudeste;MG;2020-10-29;2020;10;202010
1109;12409;2431;Escritório;Informática;5;127,58;206,63;1033,15;395,25;Cartão Crédito;Marketplace;Nordeste;ES;2015-12-27;2015;12;201512
1110;80650;1174;Eletrônicos;Acessórios;8;465,52;1084,58;8676,64;4952,48;PIX;Loja Física;Sudeste;PR;2022-06-01;2022;6;202206
1111;27491;1298;Móveis;Cadeiras;5;168,28;265,56;1327,8;486,4;Cartão Débito;Marketplace;Nordeste;RJ;2018-07-04;2018;7;201807
1112;87507;1261;Escritório;Impressão;2;41,27;91,54;183,08;100,54;PIX;Marketplace;Norte;MG;2023-06-23;2023;6;202306
1113;54887;6056;Escritório;Organização;8;386,09;927,73;7421,84;4333,12;Cartão Crédito;Loja Física;Centro-Oeste;PA;2017-11-15;2017;11;201711
1114;28218;1801;Vestuário;Camisetas;4;30,8;52,26;209,04;85,84;PIX;Marketplace;Nordeste;CE;2020-05-20;2020;5;202005
1115;95579;6755;Móveis;Armários;7;12,7;25,16;176,12;87,22;Cartão Crédito;Marketplace;Sudeste;SP;2018-09-30;2018;9;201809
1116;13626;4748;Vestuário;Calças;6;218,33;462,59;2775,54;1465,56;Cartão Crédito;Loja Física;Nordeste;RS;2019-08-10;2019;8;201908
1117;40207;1002;Vestuário;Jaquetas;7;490,82;630,1;4410,7;974,96;Boleto;E-commerce;Nordeste;RJ;2015-08-08;2015;8;201508
1118;20776;7894;Eletrônicos;Notebooks;2;225,62;499,03;998,06;546,82;Cartão Débito;Marketplace;Sudeste;PA;2018-10-23;2018;10;201810
